label,data
1,We Know Which Zodiac Sign You Should Date Based On Your Favorite Color
1,"Molly Ringwald Thinks You're Great Too, Claire Danes"
1,"7 Cast Secrets Revealed By The Stars Of ""Brooklyn Nine-Nine"""
0,UK to ban Islamist group
1,"28 Flower-Inspired Baby Names That Aren't ""Rose"""
1,"Which Character From ""Do The Right Thing"" Are You"
1,How Well Do You Know Your Poodle Mixes
1,The Most Difficult Cute Kitty 'Would You Rather' You'll Ever Take
0,One year on: Egyptians mark anniversary of protests that toppled Mubarak
0,Brian Lara becomes second person to score 11 000 runs
1,17 New Year's Eve Struggles Every Introvert Knows Too Well
0,"Thailand's ""Truth Today"", Thaksin tonight; pro-government protesters mass at stadium"
0,China Outlines Plans for Making Electric Cars
0,"Total, the French Oil Company, Places Its Bets Globally"
0,Robotic cars successfully complete 132-mile DARPA Grand Challenge race
0,"Judging Honesty by Words, Not Fidgets"
0,Kimi Räikkönen wins 2009 Belgian Grand Prix
1,This Fake Black Friday Movie Trailer Needs To Be A Real Thing
1,What's Your Horoscope For The Week Of November 9
0,Worth Magazine to Reinvent Itself
0,Public health officials advise on rising flu levels in Texas 2013/2014 season
0,2008 TICA highlights open source applications at Linux Forum & Expo
1,"How Well Do You Know These Random, 16th Century Flemish Proverbs"
0,"New national museum opens in Kyushu, Japan"
0,Denver win 2009 USAFL National Championship
1,Do You Know Disneyland Rides' History
0,"F.D.A. Is Lax on Oversight During Trials, Inquiry Finds"
1,We Know What Food You Are Based On These Three Questions
0,Feverfew compound gets at leukemia roots
1,Which '90s Fashion Trend Should You Bring Back Based On Your Zodiac
0,Politics in the Guise of Pure Science
0,Community Television consortium urges Australian government to increase funding for channels
0,Votes in Sri Lankan presidential elections counted
0,"Again, Santana Shines and Mets Fail to Help"
1,Can You Identify These Popular Fast-Food Items
0,Coroner finds that Australian Prime Minister Holt drowned in 1967
0,Nelson Mandela taken off US terrorist list
0,Music Industry Imitates Digital Pirates to Turn a Profit
1,Can You Guess The Bollywood Celebrity From Just A Childhood Picture
1,These Gorgeous Moving Portraits Feature Your Favorite Actors Channeling Classic Movies
0,"UK beer, soft drinks delivery drivers vote to strike"
0,Nebraska senators may not support stimulus plan
1,17 Pictures That Sum Up The Life Of A Really Skinny Girl
1,This Word Association Test Can Determine Your Personality With Magazines
1,22 Home Decor Pieces That Will Make You Wish You Were Dead
1,Tell Us About The Funniest Thing You've Done While High
1,Which 2016 Movie Are You More Excited About
1,Were You More Selena Gomez Or Kendall Jenner In 2015
0,Clinton Redefines Approach to Being Secretary of State
1,27 Pictures That Will Make Way Too Much Sense To College Students
1,Sorry Everyone But Jack Dawson Was Actually The Worst
0,New York Times reporter rescued in Afghanistan
0,Flight recorders from Air France Flight 447 found
1,How Many Of These Classic Coming-Of-Age Movies Have You Seen
0,California Supreme Court strikes down ban on gay marriage
0,Wikinews switches to Creative Commons license
1,The WWE Issued An Apology For Kurt Angle Wiping His Nose On The Indian Flag 17 Years Ago
1,"FKA Twigs Covers Sia's ""Elastic Heart"" And It's The Most Perfect Thing Ever"
0,Chinese political dissident Hu Jia freed as Chinese Premier Wen visits Britain
1,"We Know Your Favorite ""Inside Out"" Character Based On Your Favorite Disney Characters"
1,53 Thoughts Every Girl Has While Getting Her Eyebrows Threaded
0,Bombs rock Spanish tourist resorts
1,"10 Hilarious Rounds Of ""Never Have I Ever"" With Ice Cube And Kevin Hart"
1,23 Beautiful Cakes That Will Make Your Dreams Come True
0,Hollywood legend Paul Newman dies of cancer age 83
0,BrasilTelecom blocks YouTube
1,33 Dwight Schrute Jokes That Still Make You Laugh Every Time
1,16 Celebrity Families Who Are Just Too Adorable On Instagram
0,President Bush nominates John Roberts as Chief Justice of the U.S.
0,NPD Group Gives Perfume Makers a Whiff of Sales Data
0,Volvo Ocean Race Comes to a Close
1,Watch One Man Get Transformed Into Three Tim Burton Characters
1,"After Teaching Himself To Do His Daughter's Hair, A Single Dad Started A Class To Teach Others"
0,Arizona applies ban on autodialers to mobile phone spam
1,This New Line Of Plus-Size Bikinis Just Broke The Internet
0,Salmonella in Pistachios Spurs Recall
1,28 Things Celebrities Do In Real Life That Normal People Couldn't
1,"This ""Jessica Jones"" Scene Is A Reminder Of What Hero Stories Are Really About"
1,My Therapist Wrote My Breakup Text
1,Kimchi Quesadillas
0,"Super Bowl XLVII: Ravens defeat 49ers, 34-31"
0,Norfolk youths banned from buying eggs and ketchup
1,19 Times You Realized You Were Dating Target
0,Dublin travel agents occupy offices against closure
1,"Football Aside, Tom Brady Takes Some Really Cute Dad Pics"
0,Spain's Ibiza airport evacuated after bomb alert
0,Nearly three million contraband cigarettes seized by Canadian and U.S. authorities
1,Only Solve This Puzzle If You Get A Little Too Into Pop Culture
1,Are You Cool Enough To Be A USA Freedom Kid At The Trump Rally
0,Hurricane Rick becomes Category 5 storm
0,Yemeni passenger plane with 153 people onboard crashes into Indian Ocean
0,Angry Azeris protest allegedly faked results of parliamentary elections
0,Radical Group declares Tsunami punishment from God
0,"Wikinews interviews Patricia Petersen, independent candidate for the electorate of Bundamba in the 2009 Queensland election"
0,Ex-State Senator in Pennsylvania Is Sentenced for Fraud
1,"Rory Williams Has Pretty Much Graduated From Companion To Doctor On ""Legends Of Tomorrow"""
1,The Amys Were The Greatest People At The 2015 Emmy Awards
0,Sodas a Tempting Tax Target
0,"Bus bombing in Myanmar kills man, wounds another"
0,Broadcasters push for new layer of intellectual monopoly at WIPO
0,Zeus botnet trojan horse is back
0,Radiation that killed ex-spy Alexander Litvinenko found in Germany
1,Here's The Complete List Of David Bowie's 100 Favorite Books
0,Seventeen arrested after party on London Underground
1,How Much Do You Actually Know About Art History
1,Neil Patrick Harris And His Kids Singing In The Morning Will Make You Wish You Were Part Of His Family
1,16 Texts 2016 Is Actually Dying To Send You
1,How Well Do You Actually Know The World Junior Hockey Championship
0,Pakistan Rehearses Its Two-Step on Airstrikes
1,Thanksgiving On The AMAs Red Carpet
1,Hundreds Of Indians Are Posting Selfies With Cows To Protest Their Slaughter
0,Garuda Indonesia Flight 200's pilot's trial to begin this week
0,"State Cuts Delay U.S. Benefits, Official Says"
1,We Know Whether You're An Extrovert Or Introvert Based On Your Instagram
1,An Adorable Animals Advent Calendar: December 20
1,"17 Reasons ""Jingle All The Way"" Is Truly A Masterpiece"
1,What's Your Favorite Boozy Holiday Drink
1,23 Things Your RA Doesn't Want You To Know
0,U.S. Soldier Kills 5 of His Comrades in Iraq
0,Alleged Anthrax killer Bruce Ivins reportedly made edits to Wikipedia
0,Paula Abdul cleared of sex scandal after 'American Idol' inquiry
1,I Asked Guys If They Were Going To Buy Leona Lewis's Exclusive Grindr Album
0,Germany Moves to Buy Hypo Real Estate Holding
0,Fast evolution observed in butterflies
1,We Know Your Favorite Halloween Movie Based On Your Zodiac Sign
1,Which Christmas Song Matches Your Zodiac Sign
0,News Organizations Seek to Unseal Bonds Juror Questionnaires
1,Here's What You Should Watch On Netflix During The Blizzard
0,"Lost actress Elizabeth Mitchell cast in ABC's ""V"" pilot"
0,Shinzo Abe's LDP suffers set-back in Japanese elections
0,Blake Is Out on Day 1 at Wimbledon
1,What's The Love Of Your Life Up To Right Now
0,News of Michael Jackson's death overloads Internet sites and sparks hoaxes
1,Things We Do At Concerts That Would Be Weird Anywhere Else
1,We Know When You're Going To Retire
1,We Surprised A Group Of Jewish Kids By Having Them Meet Santa For The First Time And They Weren't Into It
1,"36 Alternate ""Hocus Pocus"" Titles That Are Truly Accurate"
1,Mariah Carey Is Peak Mariah Carey While Posing On A Beach In A Red Full Body Wetsuit
1,This Is The Most Adorable Facepalm You'll Ever See
1,Pinterest Will Now Tell You When A Product's Price Drops
0,Quake Fears Stall Energy Extraction Project
1,9 Rocket Scientist Fails That Will Make You Feel Like A Winner
1,27 Ridiculously Weird Things Kids Actually Got While Trick-Or-Treating
0,"Giving Back, by Backpack"
1,Women Got Transformed Into Telenovela Stars And Looked Dramatic AF
1,"No Drama, But Selena Gomez Is The Pop Princess We Need And Deserve"
1,17 People Doing A Simple Thing That Will Restore Your Faith In Humanity
1,36 Totally Easy DIY Projects To Try In 2016
0,Accused Qaeda Sleeper Agent in Court
1,26 Times Celebrity Couples Defined Relationship Goals In 2015
0,"Child stabbed in West Bank arson, Israeli settlers retaliate"
0,Live 8 concert plans announced
1,Which YouTube Beauty Guru Are You Based On One Question
0,Charter Companies Flying to Cuba Thrive Despite Complaints
0,UK MPs vote not to lower abortion limit
1,"21 ""Miley, What's Good?"" Items You Can Actually Own"
1,When You Don't Know What To Text Back
1,"YouTuber Tyler Oakley's Big, Incredibly Profitable Adventure"
0,40 injured after attacks in Thailand
1,"A 10-Year-Old Wrote A Letter Encouraging The Troops To Kill ""Those ISIS Fucks"""
1,Here's What Doctors Say About The Theory That Bras Cause Breast Cancer
1,I Went To NYC All Alone To Love Myself And It Was Weirdly Beautiful
0,Wikinews interviews Zahra Stardust about the upcoming by-election in the Bradfield electorate of the Australian parliament
1,25 Of The Most Beautiful College Campuses In The World
0,Minorities Report Discrimination in E.U. Survey
1,24 Hilarious Tweets That Perfectly Capture Your Existential Despair
1,23 Pictures That Will Only Make Sense To People Who Hate Going Out
0,Candle knocked over during voodoo sex ritual causes apartment fire
1,"We Know Which ""Elder Scrolls"" Race You Are Based On How You Play ""Skyrim"""
0,Islamic militant threatens West in a video
0,Over the Wall and Under the Microscope in the Bronx
1,Is This Food Natural Or Genetically Modified
0,Investors Are Seeing the Silver Linings
1,8 Great Wall Of China Reviews That Will Make You Question Humanity
1,"Fuck, Marry, Kill: The Girl Names Edition"
0,Kyrgyzstan votes on referendum for new constitution
0,"Orlando Advances, Ousting Cavaliers"
0,Christian band MercyMe's tour bus in fatal collision with car in Indiana
0,Mugabe Aides Said to Use Violence to Get Amnesty
1,BFFs Tried Sensual Yoga And Had The Time Of Their Lives
1,Answer These Five Questions And We'll Tell You Where You Should Live In The U.S
0,"Eight injured after train derails in Argyll, Scotland"
0,G.M. and Union Reach Deal on Contract Changes
1,This Super Fast Trick To Getting Faux Locs Just Changed Every Lazy Human's Life
0,"Chilean miners rescue to begin on Tuesday, Minister Mañalich announces"
1,This Is All The Exercise You'll Have To Do To Burn Off Your Thanksgiving Dinner
0,Severe flooding leaves 28 dead in southern United States
0,Brazil spots unknown tribe of indigenous people in Amazon jungle
1,Mormon Confessions
0,Liberty Takes Control Early in 93-81 Win Against Dream
0,"At the Polls, Icelanders Punish Conservatives"
1,Kathy Griffin And Kristin Chenoweth Talk About Their Worst Heckler Stories
0,"600,000 new dollar millionaires created in 2004"
1,29 Gifts That Help Empower Women All Over The World
1,21 Minimalist Products That Might Turn You On
1,How Well Do You Remember Past Bonnaroo Lineups
0,Knife Attack Kills 3 at Belgian Day Care Center
0,Spain Steps Into Battle With Itself on Abortion
1,Advice From Graduates That Will Make Freshers' Week Less Terrifying
0,Hurricane Ophelia hits U.S. East Coast
0,English Premier League 2007/08: Clubs seek Brazilian stars
0,"Clint Brown, TV3 presenter, gives ""unsatisfactory"" letter of apology"
0,Helicopter crash in Turkey kills six
1,9 Differences Between Hanging Out With Your New Friend Vs. Your Best Friend
0,Knicks Top the Raptors for a Feel-Good Victory
1,17 British Slang Terms We All Need To Use More Often
0,Russian Boeing 737 crashes with 88 aboard
0,Canada's social insurance assets pass $140 billion in fourth quarter
0,"Oversaving, a Burden for Our Times"
0,A Little Turbulence One Seat Over
1,"We Know How You'll Spend Christmas Based On This ""Friends"" Question"
0,Venezuela bans Coke Zero over unspecified health problems
1,23 Times Tumblr Kept It Real About Mental Health
0,Landslide causes train derailment in Italy; nine dead
1,13 Photos Of Shemar Moore To Be Thankful For
0,India approves symbol for currency
1,These Are The Photos By Indians Shortlisted In The World's Biggest Photography Contest
1,Which Christmas Movie Do You Belong In
0,Early Canadian federal election set for October 14
0,Plane crash in California kills three
0,"2008 COMPUTEX Taipei: Another insight of ""Design"""
0,Obama Promises to Trim Federal Fat
1,We Tried Out Magic Wands And Here's What Happened
1,10 Movies With A Shit-Ton Of Lesbian Subtext
0,Taxi driver stabbed to death in Nova Scotia
0,Bronislaw Komorowski sworn in as president of Poland
1,Is Missy Elliott Calling Out Miley In Her New Song
0,Egyptian politician ElBaradei says ousted President Mubarak must stand trial
1,People Are Loving The Flower Headphones Lana Del Rey Rocks In Her New Music Video
1,"A Guy Sent Debra Messing A Dick Pic So She Shared It With Her 257,000 Twitter Followers"
1,21 Dogs Who Will Make You Believe In Happiness
0,Department of Defense denies federal funding to schools that ban military recruiting
1,#COCKROACHESANDCHER Is The Most Important Hashtag Of This Century
1,Top Model Jourdan Dunn Looks Fabulous On The Cover Of Vogue Brasil
1,23 Incredibly Disrespectful Things People Did To Food In 2015
1,17 Things Girls Only Tell Their Best Friends
1,Chris Hemsworth's First Instagram Post Is Wild
0,"Airport in Branson, Mo., Built With Private Money"
1,Mary-Kate Olsen's Wedding Decor Was Just Bowls Of Cigarettes
1,Here's How To Hookup With Anyone
0,"Search for survivors of Canadian helicopter crash ends, recovery mission focuses on victims"
1,"Kanye West Perfectly Responded To Drake's ""Nice Pool"" Lyric"
1,24 Hillarious Tweets That Perfectly Sum Up Life
0,Pakistan and Afghan Taliban Close Ranks
1,Which Minor Minor Character From 30 Rock Are You
1,"The Entire Original Cast Just Signed On For The ""Trainspotting"" Sequel"
0,Australian news network under investigation over pokie reform comments
