label,data
1,"including finding the anti-christ , who is now a 11-year-old boy . "
1,"sean's a drug dealer , owes a lot of money to "" fellow "" dealer rupert guest ( clifton collins , jr . ) , and sleeps with nearly half of the female population on campus . "
1,"unbeknownst to the contestants , the game's host has struck a deal with the soldiers hired to guard the money , and does not really have the player's best interests , or even basic safety , at heart . "
0,"sparkling , often hilarious romantic jealousy comedy . . . attal looks so much like a young robert deniro that it seems the film should instead be called 'my husband is travis bickle' . "
0,"being author wells' great-grandson , you'd think filmmaker simon wells would have more reverence for the material . but this costly dud is a far cry from either the book or the beloved film . "
0,"in trying to be daring and original , it comes off as only occasionally satirical and never fresh . "
1,a zany comedy where as pop is dying he is pushing his remaining son to fulfill his last request ; to marry and carry on the family name . 
0,kudos to this first-time feature director for braiding his insider experience into something quite singular . 
1,"this time nick is "" getting out ! "" . . . or "
1,"capitalizing on his fame as the star of "" hogan's heroes , "" bob crane ( greg kinnear ) dove into the freewheeling spirit of the 60s and 70s with relish , having affairs with numerous women . "
1,chapman is on trial for a murder of latin american villagers while he was in the marines . 
0,"bollywood/hollywood is a happy , carefree trifle of a movie that is easy to savour because it is so undemanding yet so rewarding . "
0,the best of the pierce brosnan james bond films to date . 
1,now he must battle the courts to get his children back . 
0," "" nicholas nickleby "" is a perfect family film to take everyone to since there's no new "" a christmas carol "" out in the theaters this year . charlie hunnam has the twinkling eyes , repressed smile and determined face needed to carry out a dickensian hero . "
1,this sets off a minor battle between the two for control of the fish supply . 
0,a movie where story is almost an afterthought amidst a swirl of colors and inexplicable events . 
0,"not exaggerated enough to be a parody of gross-out flicks , college flicks , or even flicks in general . it merely indulges in the worst elements of all of them . "
0,it made me want to wrench my eyes out of my head and toss them at the screen . 
0,makes an aborbing if arguable case for the man's greatness . 
1,"but god knows of this evil and sends a protector , an unlikely angel to watch over her . "
1,but her selfish actions soon catch up with her . . . 
0,"imagine a film that begins as a seven rip-off , only to switch to a mix of the shining , the thing , and any naked teenagers horror flick from the 1980s . "
1,"today marks a special anniversary for the couple and they set out to celebrate the way they have before , with an old fashion picnic . "
1,will taco chick and salsa girl assist superfag in defeating this evil menace ? 
1,his mother demands that he quickly make up for the lost money by committing an ill conceived and dangerous robbery . 
1,will these four be able to move on with their lives and accept the fact that it's time to start acting their age ? 
1,"when siti starts her "" siapa mr cinderella "" show , kumin is among the hundreds of fake mr cinderella that participates in the show to collect the reward . "
0,"with a tone as variable as the cinematography , schaeffer's film never settles into the light-footed enchantment the material needs , and the characters' quirks and foibles never jell into charm . "
0,"there's really only one good idea in this movie , but the director runs with it and presents it with an unforgettable visual panache . "
0, . . . the plot weaves us into a complex web . 
